FlightPlanID,DronePortID,ETD,OriginLat,OriginLon,DestinationLat,DestinationLon,DroneModel,EstimatedFlightTime,Ceiling
FP000957,DP2,2025-05-15 23:16:30,40.6269,-73.8745,40.7280370767128,-73.82508783290453,Long Range FWVTOL,8.994807332463717,200.0
FP000958,DP3,2025-05-15 23:05:42,40.7246,-73.746,40.713859597688405,-73.7128136364443,Light Quadcopter,4.5617103577935065,200.0
FP000959,DP3,2025-05-15 23:14:04,40.7246,-73.746,40.63881880840058,-73.64481901026407,Long Range FWVTOL,9.59812935105074,400.0
FP000960,DP3,2025-05-15 23:48:32,40.7246,-73.746,40.818255520069215,-73.70016176572447,Long Range FWVTOL,8.329787381415743,400.0
FP000961,DP3,2025-05-15 23:15:01,40.7246,-73.746,40.841487188412785,-73.93943956355452,Long Range FWVTOL,15.627854975821888,400.0
FP000962,DP3,2025-05-15 23:48:52,40.7246,-73.746,40.74971933619448,-73.91134201501022,Long Range FWVTOL,10.655942468079934,50.0
FP000963,DP3,2025-05-15 23:14:38,40.7246,-73.746,40.676734792970706,-73.97280299334842,Long Range FWVTOL,14.88482648146862,400.0
FP000964,DP3,2025-05-15 23:50:39,40.7246,-73.746,40.655609247681994,-73.48597587623556,Long Range FWVTOL,17.420171828823122,400.0
FP000965,DP3,2025-05-15 23:18:35,40.7246,-73.746,40.95055674903113,-73.62469918480761,Long Range FWVTOL,20.338849046054435,400.0
FP000966,DP3,2025-05-15 23:21:30,40.7246,-73.746,40.56596948615608,-73.5527311489973,Long Range FWVTOL,18.01590638569549,400.0
FP000967,DP3,2025-05-15 23:00:39,40.7246,-73.746,40.56412279795123,-73.53418787274538,Long Range FWVTOL,18.940766724614353,400.0
FP000968,DP3,2025-05-15 23:14:31,40.7246,-73.746,40.85696223068393,-73.61885143513256,Long Range FWVTOL,13.649117086325608,200.0
FP000969,DP3,2025-05-15 23:35:20,40.7246,-73.746,40.85052986092522,-73.43345724732126,Long Range FWVTOL,22.355091438541677,200.0
